feature_name,feature_importance
byte_1G_00,0.0035625800166008315
byte_1G_01,0.0014538767082400222
byte_1G_02,0.006833232052418615
byte_1G_03,0.009269967729175889
byte_1G_04,0.0008809959194594137
byte_1G_05,0.0005120004227714844
byte_1G_06,0.004841729361573943
byte_1G_08,0.0013488753872398255
byte_1G_09,0.0040191697865517625
byte_1G_0b,0.0019754923512442014
byte_1G_0c,0.0012639757418682269
byte_1G_0e,0.0031574617850865776
byte_1G_0f,0.002417540324833661
byte_1G_10,0.0010336346221047708
byte_1G_11,0.001187019440274605
byte_1G_12,0.003315683991571608
byte_1G_13,0.002641092750122648
byte_1G_16,0.0013630393490496864
byte_1G_17,0.002890343620504151
byte_1G_1a,0.002930460005299265
byte_1G_1d,0.00395555645765101
byte_1G_1e,0.002772099156576725
byte_1G_1f,0.0019143427251308832
byte_1G_20,0.0032231729066911526
byte_1G_21,0.0007908897798242488
byte_1G_22,0.0010020334884574384
byte_1G_23,0.0005074895805695692
byte_1G_26,0.0012350111716654731
byte_1G_27,0.0004286051637980769
byte_1G_29,0.003157959288664552
byte_1G_2a,0.004937946710794578
byte_1G_2e,0.0018766691784698746
byte_1G_2f,0.00024749504070200305
byte_1G_30,0.0005406039461625967
byte_1G_31,0.000834980781455451
byte_1G_32,0.0008215549609150387
byte_1G_33,0.008264801503919023
byte_1G_34,0.0008708094545496085
byte_1G_35,0.0010443982990336945
byte_1G_36,0.0011289244656071137
byte_1G_37,0.0007320345599903284
byte_1G_38,0.0005421687027680695
byte_1G_39,0.0009208545790222525
byte_1G_3a,0.000804839674653149
byte_1G_3d,0.000851901956953377
byte_1G_3e,0.0017340379118602686
byte_1G_40,0.0008074354900644347
byte_1G_45,0.005970130235229686
byte_1G_4a,0.0015871135424193078
byte_1G_4b,0.003068334683953101
byte_1G_50,0.0006350549860478277
byte_1G_59,0.00213058900433586
byte_1G_5a,0.0018591970271519317
byte_1G_65,0.00035618652264548525
byte_1G_6a,0.001046470038113033
byte_1G_6b,0.003010020314776896
byte_1G_6f,0.000807439105864424
byte_1G_71,0.006896772422233693
byte_1G_72,0.0008585228178074378
byte_1G_74,0.0003377829411924332
byte_1G_75,0.0006266285865649576
byte_1G_77,0.00037403560214723034
byte_1G_7a,0.001518859194491115
byte_1G_7b,0.0030654323245137604
byte_1G_80,0.005146185394192466
byte_1G_82,0.0015135927790706028
byte_1G_83,0.002433368669788818
byte_1G_85,0.0031216295752537226
byte_1G_89,0.0013470610964696034
byte_1G_8b,0.008260381502060871
byte_1G_8d,0.002373798992591396
byte_1G_8f,0.002684255349805756
byte_1G_91,0.006038007370126389
byte_1G_92,0.0041568273356525935
byte_1G_93,0.0004973313651999331
byte_1G_96,0.0015626829517732424
byte_1G_97,0.0037761431683373033
byte_1G_99,0.0031710833069870225
byte_1G_9a,0.006031395907137078
byte_1G_9b,0.004051945855643116
byte_1G_9d,0.0012656209558495005
byte_1G_9e,0.0029284194490303227
byte_1G_9f,0.0025429296252083363
byte_1G_a2,0.015251186700028879
byte_1G_a3,0.0023567238190285783
byte_1G_a4,0.009465567375491231
byte_1G_a7,0.015015661097024268
byte_1G_a9,0.009703101802492094
byte_1G_aa,0.002014338441277431
byte_1G_ab,0.006096647954132933
byte_1G_ad,0.008484644420329195
byte_1G_ae,0.010053486320620031
byte_1G_af,0.002950152411788057
byte_1G_b1,0.010110523469202848
byte_1G_b2,0.001761432465274512
byte_1G_b3,0.003661211311613692
byte_1G_b5,0.00953358932776046
byte_1G_b7,0.004781105932013495
byte_1G_b9,0.004562730530683335
byte_1G_ba,0.00023962771536963092
byte_1G_bb,0.008285720005780239
byte_1G_bd,0.0002372702913962208
byte_1G_bf,0.009359605779862057
byte_1G_c0,0.001765646616075932
byte_1G_c1,0.005881130489319019
byte_1G_c3,0.004162233772885054
byte_1G_c5,0.006688258666955501
byte_1G_c7,0.0017569937162419547
byte_1G_cb,0.0015287476346604583
byte_1G_cd,0.004942693586343164
byte_1G_cf,0.0012408415609301247
byte_1G_d2,0.0030435066503201463
byte_1G_d5,0.006757973892475667
byte_1G_d7,0.003483211110712086
byte_1G_d8,0.0017163159957178644
byte_1G_db,0.0010189594826505194
byte_1G_dc,0.0007861425604516008
byte_1G_dd,0.005878410787431959
byte_1G_de,0.0008906576285128511
byte_1G_df,0.0003825294089741759
byte_1G_e2,0.0019888030120992183
byte_1G_e3,0.0008275764720472445
byte_1G_e4,0.0007352118649240186
byte_1G_e6,0.00027318286731537703
byte_1G_e8,0.001313774911167424
byte_1G_eb,0.002887758883763673
byte_1G_ed,0.003408285166501506
byte_1G_ee,0.0005699590253769952
byte_1G_f3,0.0017032505469767715
byte_1G_f4,0.00042664227869320005
byte_1G_f5,0.0029765423616856163
byte_1G_f7,0.0006994785814355592
byte_1G_fc,0.0022146100832377076
byte_1G_fd,0.0008759349267432602
byte_1G_ff,0.0022458402478323903
byte_filesize,0.003955135145139054
byte_offset,0.011347596657265122
ent_q_diffs_0,0.0017856217426626326
ent_q_diffs_1,0.0018461325104089715
ent_q_diffs_2,0.0006564480177447936
ent_q_diffs_4,0.001772743017540227
ent_q_diffs_5,0.0018758283833052944
ent_q_diffs_7,0.0002367183825504136
ent_q_diffs_8,0.00027378425416733
ent_q_diffs_10,0.0021893737497816934
ent_q_diffs_11,0.003625567193085921
ent_q_diffs_12,0.0011787522128459986
ent_q_diffs_13,0.001769150228601826
ent_q_diffs_14,0.0022459514713356428
ent_q_diffs_15,0.001214197319665401
ent_q_diffs_17,0.0004751612108050199
ent_q_diffs_18,0.0037832203643330623
ent_q_diffs_19,0.005999401113526009
ent_q_diffs_20,0.003084558520904576
ent_q_diffs_mean,0.0008926911773383371
ent_q_diffs_var,0.003314768482190672
ent_q_diffs_median,0.0005492618873917804
ent_q_diffs_max,0.006422860189812978
ent_q_diffs_min,0.0038954809896166944
ent_q_diffs_max-min,0.0027395321746552866
ent_q_diff_diffs_5,0.00031535710389897227
ent_q_diff_diffs_6,0.0003486438007033894
ent_q_diff_diffs_7,0.0001646351831851428
ent_q_diff_diffs_8,0.0014535394803993978
ent_q_diff_diffs_9,0.004531589406759732
