feature_name,feature_importance
ent_p_13,0.0008757872118957219
ent_p_9,0.012784164868069024
ent_p_7,0.004184421121592179
ent_p_5,0.010408494683331588
byte_Img1_0,0.001499010355251642
byte_Img1_12,0.00289242301552687
byte_Img1_11,0.006174784065517086
byte_Img1_8,0.001424764684454618
byte_Img1_2,0.0031523925089019527
byte_Img1_1,0.006671550274519605
ent_p_6,0.011417003383549935
ent_p_8,0.004925307572323327
ent_p_4,0.005309501443572432
ent_q_diff_diffs_2_min,0.00694950413347643
ent_q_diff_diffs_2_max,0.0028772265478737642
ent_p_1,0.003343945127970116
ent_q_diff_diffs_2_median,0.01577317570751992
ent_p_2,0.0069960436942435355
ent_p_3,0.003008918827146343
ent_p_diffs_9,0.005872386373743357
asm_regs_ebp,0.00625985677331103
asm_opcodes_pop,0.0006930345756895794
asm_opcodes_lea,0.002021787983951387
asm_opcodes_dd,0.0019641230472059183
asm_symb_Plus,0.001903506434198493
arg,0.009066257139134387
asm_opcodes_setz,0.0030097817852565868
dd,0.0010481655488552937
LCMapStringW,0.007947479393913978
byte_1G_00,0.004037163545524476
byte_1G_a2,0.01982504056964183
InterlockedIncrement,0.005356333231706509
ent_q_diffs_max-min,0.0046493294670475775
ptr,0.003646168997957343
var,0.0036770200647002166
off,0.006217534677827799
string_total_len,0.0028144316047271876
asm_opcodes_jnb,0.006063048327273685
.text:,0.0030901324359721262
asm_regs_esi,0.002150296072147852
align,0.002390730913201748
asm_opcodes_mov,0.0037038863563485878
byte_1G_80,0.0019473800379206502
memcpy,0.003228972121989292
asm_opcodes_dec,0.0015570147093867865
string_len_counts_6,0.003085315918083101
ent_p_diffs_4,0.0028278162768672244
string_len_counts_0_100,0.0013266551220174553
string_len_counts_0_10,0.0015338425258206775
ent_p_diffs_7,0.0022201639929040843
asm_opcodes_movzx,0.005336409838051675
ent_p_diffs_17,0.001969360514136992
ent_p_diffs_18,0.0030187415246258832
string_len_counts_10_30,0.00159386771622837
ent_p_diffs_6,0.003110290180805664
_allmul,0.02500907017183105
ent_p_diffs_8,0.006556275328391175
_cexit,0.00841717449490329
byte_1G_23,0.0012593850535862654
asm_regs_ebx,0.0017514875983252332
FindFirstFileA,0.0026048491414277105
ent_q_diffs_min,0.007337113469509774
ent_p_diffs_0,0.004889900871493064
ent_p_0,0.004994927404154412
ent_p_diffs_5,0.005737793203313496
unk,0.0020571222755653472
string_len_counts_1,0.0023069365183610176
int,0.0013000836994573545
byte_1G_12,0.003919236625067842
ent_p_diffs_19,0.006423625647089168
Virtual,0.004316843910463607
stdcall,0.0016874559769023264
byte_1G_10,0.004330145245060727
ent_q_diff_diffs_3_min,0.0035030624494141595
string_len_counts_30_60,0.005388190609270568
RegQueryValueExA,0.0013821063052270896
asm_opcodes_rep,0.000604450334509675
byte_1G_bb,0.005783986882858369
byte,0.0038337810956456243
byte_1G_13,0.003811361423820662
byte_1G_ad,0.009516438384127189
byte_1G_b1,0.012250851748945704
strcmp,0.004458266134298861
byte_1G_cb,0.008227486940819487
byte_1G_da,0.0090074412117726
ent_p_diffs_10,0.0026635860269264267
byte_1G_bf,0.004804391918089646
byte_1G_bc,0.008269919954157512
char,0.006589844099487037
asm_regs_ax,0.0017599518022216284
byte_1G_ea,0.008581173262661971
dll,0.004305808211913568
free,0.016057297917574008
byte_1G_a5,0.014783105243965186
byte_1G_21,0.00460330196619394
byte_1G_a4,0.01920838593050069
asm_opcodes_inc,0.0034201517950873633
byte_1G_d8,0.009824598106440555
byte_1G_cf,0.00793712711988808
ent_q_diffs_14,0.0037597076046659347
byte_1G_dc,0.011754986405617245
byte_1G_9a,0.012933530500298414
asm_opcodes_shr,0.0049721027187206585
byte_1G_96,0.011621067579129058
byte_1G_ef,0.004698501271084128
byte_1G_06,0.0034029603969530815
byte_1G_d7,0.006396565637928806
byte_1G_8e,0.00341596878019129
